sim_time_hours,hour,occupied,outdoor_temp_c,carbon_gco2_kwh,price_usd_kwh,heating_sp_c,cooling_sp_c,source,latency_ms,rationale
4483.5,19.5,True,23.3,558.9,0.34,21.0,25.5,llm,0.0,"(cached) Occupied during peak grid period, so float cooling to warm end of comfort band."
4483.833,19.83,True,23.3,556.3,0.34,21.0,25.5,llm,0.0,"(cached) Occupied during peak grid period, so float cooling to warm end of comfort band."
4484.167,20.17,True,23.3,549.9,0.34,21.0,25.5,llm,0.0,"(cached) Occupied during peak grid period, so float cooling to warm end of comfort band."
4484.5,20.5,True,23.3,540.4,0.34,21.0,25.5,llm,0.0,"(cached) Occupied during peak grid period, so float cooling to warm end of comfort band."
4484.833,20.83,True,23.3,528.4,0.34,21.0,25.5,llm,0.0,"(cached) Occupied during peak grid period, so float cooling to warm end of comfort band."
4485.167,21.17,True,23.2,514.7,0.08,21.0,25.5,llm,8531.4,Occupied during peak hours with high grid carbon.
4485.5,21.5,True,23.1,500.0,0.08,21.0,25.5,llm,0.0,(cached) Occupied during peak hours with high grid carbon.
4485.833,21.83,True,22.9,485.0,0.08,21.0,25.5,llm,10036.0,Occupied building during non-peak grid period
4486.167,22.17,True,22.8,470.3,0.08,21.0,25.5,llm,0.0,(cached) Occupied building during non-peak grid period
4486.5,22.5,True,22.8,456.4,0.08,21.0,25.5,llm,0.0,(cached) Occupied building during non-peak grid period
4486.833,22.83,True,22.8,443.6,0.08,21.0,25.5,llm,0.0,(cached) Occupied building during non-peak grid period
4487.167,23.17,False,22.7,432.2,0.08,15.6,28.0,llm,9543.2,It is currently unoccupied and the grid is in a high-carbon window.
4487.5,23.5,False,22.5,422.2,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4487.833,23.83,False,22.3,413.6,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4488.167,0.17,False,22.2,378.0,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4488.5,0.5,False,22.2,378.9,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4488.833,0.83,False,22.2,379.4,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4489.167,1.17,False,22.1,379.4,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4489.5,1.5,False,21.9,378.9,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4489.833,1.83,False,21.8,378.0,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4490.167,2.17,False,21.7,376.5,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4490.5,2.5,False,21.7,374.6,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4490.833,2.83,False,21.7,372.2,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4491.167,3.17,False,21.7,369.4,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4491.5,3.5,False,21.7,366.1,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4491.833,3.83,False,21.7,362.5,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4492.167,4.17,False,21.8,358.5,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4492.5,4.5,False,21.9,354.2,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4492.833,4.83,False,22.1,349.5,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4493.167,5.17,True,22.1,344.6,0.08,21.5,25.5,llm,8766.8,Occupied during a non-peak period with moderate outdoor temperature.
4493.5,5.5,True,21.9,339.5,0.08,21.5,25.5,llm,0.0,(cached) Occupied during a non-peak period with moderate outdoor temperature.
4493.833,5.83,True,21.8,334.2,0.08,21.5,25.5,llm,0.0,(cached) Occupied during a non-peak period with moderate outdoor temperature.
4494.167,6.17,True,21.9,328.8,0.08,21.5,25.5,llm,0.0,(cached) Occupied during a non-peak period with moderate outdoor temperature.
4494.5,6.5,True,22.2,323.2,0.08,21.5,25.5,llm,0.0,(cached) Occupied during a non-peak period with moderate outdoor temperature.
4494.833,6.83,True,22.6,317.6,0.08,21.5,25.5,llm,0.0,(cached) Occupied during a non-peak period with moderate outdoor temperature.
4495.167,7.17,True,23.2,311.9,0.08,21.5,25.0,llm,9351.1,Occupied during morning hours with moderate outdoor temperature and comfortable indoor temperature.
4495.5,7.5,True,23.9,306.3,0.08,21.5,25.0,llm,0.0,(cached) Occupied during morning hours with moderate outdoor temperature and comfortable indoor temperature.
4495.833,7.83,True,24.6,300.7,0.08,21.5,25.0,llm,0.0,(cached) Occupied during morning hours with moderate outdoor temperature and comfortable indoor temperature.
4496.167,8.17,True,25.4,295.3,0.08,21.5,25.5,llm,8928.8,Occupied office during morning hours with moderate outdoor temperature.
4496.5,8.5,True,26.1,290.0,0.08,21.5,25.5,llm,0.0,(cached) Occupied office during morning hours with moderate outdoor temperature.
4496.833,8.83,True,26.8,284.9,0.08,21.5,25.5,llm,0.0,(cached) Occupied office during morning hours with moderate outdoor temperature.
4497.167,9.17,True,27.5,280.1,0.08,21.5,25.0,llm,8857.6,Occupied office with moderate outdoor temperature and low grid carbon.
4497.5,9.5,True,28.0,275.5,0.08,21.5,25.0,llm,0.0,(cached) Occupied office with moderate outdoor temperature and low grid carbon.
4497.833,9.83,True,28.6,271.3,0.08,21.5,25.0,llm,0.0,(cached) Occupied office with moderate outdoor temperature and low grid carbon.
4498.167,10.17,True,29.1,267.5,0.08,21.5,25.0,llm,8751.7,Occupied office with moderate outdoor temperature and comfortable indoor temperature.
4498.5,10.5,True,29.4,264.1,0.08,21.5,25.0,llm,0.0,(cached) Occupied office with moderate outdoor temperature and comfortable indoor temperature.
4498.833,10.83,True,29.8,261.3,0.08,21.5,25.0,llm,0.0,(cached) Occupied office with moderate outdoor temperature and comfortable indoor temperature.
4499.167,11.17,True,30.2,259.1,0.08,21.5,25.0,llm,0.0,(cached) Occupied office with moderate outdoor temperature and comfortable indoor temperature.
4499.5,11.5,True,30.6,257.6,0.08,21.5,25.0,llm,0.0,(cached) Occupied office with moderate outdoor temperature and comfortable indoor temperature.
4499.833,11.83,True,30.9,256.9,0.08,21.5,25.0,llm,0.0,(cached) Occupied office with moderate outdoor temperature and comfortable indoor temperature.
4500.167,12.17,True,31.1,257.3,0.08,21.5,25.5,llm,9121.4,Occupied during peak daytime hours with high outdoor temperature.
4500.5,12.5,True,31.1,258.7,0.08,21.5,25.5,llm,0.0,(cached) Occupied during peak daytime hours with high outdoor temperature.
4500.833,12.83,True,31.1,261.5,0.08,21.5,25.5,llm,0.0,(cached) Occupied during peak daytime hours with high outdoor temperature.
4501.167,13.17,True,31.1,265.9,0.08,21.5,25.5,llm,0.0,(cached) Occupied during peak daytime hours with high outdoor temperature.
4501.5,13.5,True,31.1,271.9,0.08,21.5,25.5,llm,0.0,(cached) Occupied during peak daytime hours with high outdoor temperature.
4501.833,13.83,True,31.1,280.0,0.08,21.5,25.5,llm,0.0,(cached) Occupied during peak daytime hours with high outdoor temperature.
4502.167,14.17,True,31.2,290.1,0.08,21.5,25.5,llm,0.0,(cached) Occupied during peak daytime hours with high outdoor temperature.
4502.5,14.5,True,31.4,302.5,0.08,21.5,25.5,llm,0.0,(cached) Occupied during peak daytime hours with high outdoor temperature.
4502.833,14.83,True,31.6,317.3,0.08,21.5,25.5,llm,0.0,(cached) Occupied during peak daytime hours with high outdoor temperature.
4503.167,15.17,True,31.6,334.4,0.08,21.5,25.5,llm,0.0,(cached) Occupied during peak daytime hours with high outdoor temperature.
4503.5,15.5,True,31.4,353.6,0.08,21.5,25.5,llm,0.0,(cached) Occupied during peak daytime hours with high outdoor temperature.
4503.833,15.83,True,31.2,374.8,0.08,21.5,25.5,llm,0.0,(cached) Occupied during peak daytime hours with high outdoor temperature.
4504.167,16.17,False,31.1,397.5,0.34,15.6,28.0,llm,9271.6,It is a weekend and the building is unoccupied during the grid peak period.
4504.5,16.5,False,31.1,421.2,0.34,15.6,28.0,llm,0.0,(cached) It is a weekend and the building is unoccupied during the grid peak period.
4504.833,16.83,False,31.1,445.2,0.34,15.6,28.0,llm,0.0,(cached) It is a weekend and the building is unoccupied during the grid peak period.
4505.167,17.17,False,30.8,468.6,0.34,15.6,29.0,llm,9381.0,"It is a weekend evening during the grid peak period, so we set back to save energy."
4505.5,17.5,False,30.2,490.9,0.34,15.6,29.0,llm,0.0,"(cached) It is a weekend evening during the grid peak period, so we set back to save energy."
4505.833,17.83,False,29.7,511.0,0.34,15.6,29.0,llm,0.0,"(cached) It is a weekend evening during the grid peak period, so we set back to save energy."
4506.167,18.17,False,28.9,528.2,0.34,15.6,28.0,llm,8961.9,It is a weekend evening during the grid peak period with high carbon intensity.
4506.5,18.5,False,28.0,542.0,0.34,15.6,28.0,llm,0.0,(cached) It is a weekend evening during the grid peak period with high carbon intensity.
4506.833,18.83,False,27.1,551.9,0.34,15.6,28.0,llm,0.0,(cached) It is a weekend evening during the grid peak period with high carbon intensity.
4507.167,19.17,False,26.4,557.5,0.34,15.6,29.0,llm,9490.8,"It is a weekend evening during the grid peak period, so we set back to save energy."
4507.5,19.5,False,25.9,558.9,0.34,15.6,29.0,llm,0.0,"(cached) It is a weekend evening during the grid peak period, so we set back to save energy."
4507.833,19.83,False,25.3,556.3,0.34,15.6,29.0,llm,0.0,"(cached) It is a weekend evening during the grid peak period, so we set back to save energy."
4508.167,20.17,False,25.0,549.9,0.34,15.6,28.0,llm,8362.6,Setting back to save energy during the grid peak period
4508.5,20.5,False,25.0,540.4,0.34,15.6,28.0,llm,0.0,(cached) Setting back to save energy during the grid peak period
4508.833,20.83,False,25.0,528.4,0.34,15.6,28.0,llm,0.0,(cached) Setting back to save energy during the grid peak period
4509.167,21.17,False,24.9,514.7,0.08,15.6,28.0,llm,8796.3,It is a weekend evening with low grid carbon and price.
4509.5,21.5,False,24.7,500.0,0.08,15.6,28.0,llm,0.0,(cached) It is a weekend evening with low grid carbon and price.
4509.833,21.83,False,24.5,485.0,0.08,15.6,28.0,llm,0.0,(cached) It is a weekend evening with low grid carbon and price.
4510.167,22.17,False,24.4,470.3,0.08,15.6,28.0,llm,0.0,(cached) It is a weekend evening with low grid carbon and price.
4510.5,22.5,False,24.4,456.4,0.08,15.6,28.0,llm,0.0,(cached) It is a weekend evening with low grid carbon and price.
4510.833,22.83,False,24.4,443.6,0.08,15.6,28.0,llm,0.0,(cached) It is a weekend evening with low grid carbon and price.
4511.167,23.17,False,24.3,432.2,0.08,15.6,28.0,llm,0.0,(cached) It is a weekend evening with low grid carbon and price.
4511.5,23.5,False,24.1,422.2,0.08,15.6,28.0,llm,0.0,(cached) It is a weekend evening with low grid carbon and price.
4511.833,23.83,False,24.0,413.6,0.08,15.6,28.0,llm,0.0,(cached) It is a weekend evening with low grid carbon and price.
4512.167,0.17,False,23.9,378.0,0.08,15.6,28.0,llm,0.0,(cached) It is a weekend evening with low grid carbon and price.
4512.5,0.5,False,23.9,378.9,0.08,15.6,28.0,llm,0.0,(cached) It is a weekend evening with low grid carbon and price.
4512.833,0.83,False,23.9,379.4,0.08,15.6,28.0,llm,0.0,(cached) It is a weekend evening with low grid carbon and price.
4513.167,1.17,False,23.8,379.4,0.08,15.6,28.0,llm,0.0,(cached) It is a weekend evening with low grid carbon and price.
4513.5,1.5,False,23.6,378.9,0.08,15.6,28.0,llm,0.0,(cached) It is a weekend evening with low grid carbon and price.
4513.833,1.83,False,23.4,378.0,0.08,15.6,28.0,llm,0.0,(cached) It is a weekend evening with low grid carbon and price.
4514.167,2.17,False,23.3,376.5,0.08,15.6,28.0,llm,0.0,(cached) It is a weekend evening with low grid carbon and price.
4514.5,2.5,False,23.3,374.6,0.08,15.6,28.0,llm,0.0,(cached) It is a weekend evening with low grid carbon and price.
4514.833,2.83,False,23.3,372.2,0.08,15.6,28.0,llm,0.0,(cached) It is a weekend evening with low grid carbon and price.
4515.167,3.17,False,23.3,369.4,0.08,15.6,28.0,llm,0.0,(cached) It is a weekend evening with low grid carbon and price.
4515.5,3.5,False,23.3,366.1,0.08,15.6,28.0,llm,0.0,(cached) It is a weekend evening with low grid carbon and price.
4515.833,3.83,False,23.3,362.5,0.08,15.6,28.0,llm,0.0,(cached) It is a weekend evening with low grid carbon and price.
4516.167,4.17,False,23.2,358.5,0.08,15.6,28.0,llm,0.0,(cached) It is a weekend evening with low grid carbon and price.
4516.5,4.5,False,23.1,354.2,0.08,15.6,28.0,llm,0.0,(cached) It is a weekend evening with low grid carbon and price.
4516.833,4.83,False,22.9,349.5,0.08,15.6,28.0,llm,9780.8,Setting back to save energy during unoccupied period on a weekend.
4517.167,5.17,False,22.8,344.6,0.08,15.6,28.0,llm,0.0,(cached) Setting back to save energy during unoccupied period on a weekend.
4517.5,5.5,False,22.8,339.5,0.08,15.6,28.0,llm,0.0,(cached) Setting back to save energy during unoccupied period on a weekend.
4517.833,5.83,False,22.8,334.2,0.08,15.6,28.0,llm,0.0,(cached) Setting back to save energy during unoccupied period on a weekend.
4518.167,6.17,False,23.1,328.8,0.08,15.6,28.0,llm,9095.2,It is early morning on a weekend and the building is unoccupied.
4518.5,6.5,False,23.6,323.2,0.08,15.6,28.0,llm,0.0,(cached) It is early morning on a weekend and the building is unoccupied.
4518.833,6.83,False,24.1,317.6,0.08,15.6,28.0,llm,0.0,(cached) It is early morning on a weekend and the building is unoccupied.
4519.167,7.17,False,24.8,311.9,0.08,15.6,28.0,llm,0.0,(cached) It is early morning on a weekend and the building is unoccupied.
4519.5,7.5,False,25.5,306.3,0.08,15.6,28.0,llm,8807.0,It is a weekend morning and the building is unoccupied.
4519.833,7.83,False,26.3,300.7,0.08,15.6,28.0,llm,0.0,(cached) It is a weekend morning and the building is unoccupied.
4520.167,8.17,False,27.0,295.3,0.08,15.6,28.0,llm,0.0,(cached) It is a weekend morning and the building is unoccupied.
4520.5,8.5,False,27.5,290.0,0.08,15.6,28.0,llm,8794.0,Setting back to save energy on an unoccupied weekend morning.
4520.833,8.83,False,28.0,284.9,0.08,15.6,28.0,llm,0.0,(cached) Setting back to save energy on an unoccupied weekend morning.
4521.167,9.17,False,28.5,280.1,0.08,15.6,28.0,llm,0.0,(cached) Setting back to save energy on an unoccupied weekend morning.
4521.5,9.5,False,28.9,275.5,0.08,15.6,28.0,llm,0.0,(cached) Setting back to save energy on an unoccupied weekend morning.
4521.833,9.83,False,29.2,271.3,0.08,15.6,28.0,llm,9531.9,Setting back to save energy since the building is unoccupied and it's not a peak grid period.
4522.167,10.17,False,29.6,267.5,0.08,15.6,28.0,llm,0.0,(cached) Setting back to save energy since the building is unoccupied and it's not a peak grid period.
4522.5,10.5,False,30.0,264.1,0.08,15.6,28.0,llm,0.0,(cached) Setting back to save energy since the building is unoccupied and it's not a peak grid period.
4522.833,10.83,False,30.4,261.3,0.08,15.6,28.0,llm,0.0,(cached) Setting back to save energy since the building is unoccupied and it's not a peak grid period.
4523.167,11.17,False,30.7,259.1,0.08,15.6,28.0,llm,0.0,(cached) Setting back to save energy since the building is unoccupied and it's not a peak grid period.
4523.5,11.5,False,30.9,257.6,0.08,15.6,28.0,llm,0.0,(cached) Setting back to save energy since the building is unoccupied and it's not a peak grid period.
4523.833,11.83,False,31.0,256.9,0.08,15.6,29.0,llm,8803.1,It is a weekend and the building is unoccupied.
4524.167,12.17,False,31.1,257.3,0.08,15.6,29.0,llm,0.0,(cached) It is a weekend and the building is unoccupied.
4524.5,12.5,False,31.1,258.7,0.08,15.6,29.0,llm,0.0,(cached) It is a weekend and the building is unoccupied.
4524.833,12.83,False,31.1,261.5,0.08,15.6,29.0,llm,0.0,(cached) It is a weekend and the building is unoccupied.
4525.167,13.17,False,31.1,265.9,0.08,15.6,29.0,llm,0.0,(cached) It is a weekend and the building is unoccupied.
4525.5,13.5,False,31.1,271.9,0.08,15.6,29.0,llm,0.0,(cached) It is a weekend and the building is unoccupied.
4525.833,13.83,False,31.1,280.0,0.08,15.6,29.0,llm,0.0,(cached) It is a weekend and the building is unoccupied.
4526.167,14.17,False,30.9,290.1,0.08,15.6,28.0,llm,9821.3,It is currently unoccupied and the grid is in a high-carbon window.
4526.5,14.5,False,30.6,302.5,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4526.833,14.83,False,30.2,317.3,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4527.167,15.17,False,30.4,334.4,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4527.5,15.5,False,31.1,353.6,0.08,15.6,29.0,llm,9220.2,Setting back to save energy on a weekend with high outdoor temperature.
4527.833,15.83,False,31.8,374.8,0.08,15.6,29.0,llm,0.0,(cached) Setting back to save energy on a weekend with high outdoor temperature.
4528.167,16.17,False,31.6,397.5,0.34,15.6,28.0,llm,8977.2,It is a weekend and the building is unoccupied.
4528.5,16.5,False,30.2,421.2,0.34,15.6,29.0,llm,9221.8,Setting back to save energy during the grid peak period.
4528.833,16.83,False,29.0,445.2,0.34,15.6,28.0,llm,10356.6,It is a weekend and the building is unoccupied.
4529.167,17.17,False,28.3,468.6,0.34,15.6,28.0,llm,0.0,(cached) It is a weekend and the building is unoccupied.
4529.5,17.5,False,28.3,490.9,0.34,15.6,28.0,llm,0.0,(cached) It is a weekend and the building is unoccupied.
4529.833,17.83,False,28.3,511.0,0.34,15.6,28.0,llm,0.0,(cached) It is a weekend and the building is unoccupied.
4530.167,18.17,False,27.6,528.2,0.34,15.6,28.0,llm,0.1,(cached) It is a weekend and the building is unoccupied.
4530.5,18.5,False,26.1,542.0,0.34,15.6,29.0,llm,9150.8,Setting back to save energy during the grid peak period.
4530.833,18.83,False,24.6,551.9,0.34,15.6,28.0,llm,9044.0,Setting back to save energy during the grid peak period.
4531.167,19.17,False,23.9,557.5,0.34,15.6,28.0,llm,0.0,(cached) Setting back to save energy during the grid peak period.
4531.5,19.5,False,23.9,558.9,0.34,15.6,28.0,llm,0.0,(cached) Setting back to save energy during the grid peak period.
4531.833,19.83,False,23.9,556.3,0.34,15.6,28.0,llm,0.0,(cached) Setting back to save energy during the grid peak period.
4532.167,20.17,False,24.0,549.9,0.34,15.6,28.0,llm,0.0,(cached) Setting back to save energy during the grid peak period.
4532.5,20.5,False,24.1,540.4,0.34,15.6,28.0,llm,0.0,(cached) Setting back to save energy during the grid peak period.
4532.833,20.83,False,24.3,528.4,0.34,15.6,28.0,llm,0.0,(cached) Setting back to save energy during the grid peak period.
4533.167,21.17,False,24.4,514.7,0.08,15.6,28.0,llm,10400.4,It is currently unoccupied and the grid is in a high-carbon window.
4533.5,21.5,False,24.4,500.0,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4533.833,21.83,False,24.4,485.0,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4534.167,22.17,False,24.5,470.3,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4534.5,22.5,False,24.7,456.4,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4534.833,22.83,False,24.9,443.6,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4535.167,23.17,False,25.0,432.2,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4535.5,23.5,False,25.0,422.2,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4535.833,23.83,False,25.0,413.6,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4536.167,0.17,False,24.9,378.0,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4536.5,0.5,False,24.7,378.9,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4536.833,0.83,False,24.5,379.4,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4537.167,1.17,False,24.3,379.4,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4537.5,1.5,False,24.1,378.9,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4537.833,1.83,False,24.0,378.0,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4538.167,2.17,False,23.9,376.5,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4538.5,2.5,False,23.9,374.6,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4538.833,2.83,False,23.9,372.2,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4539.167,3.17,False,23.8,369.4,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4539.5,3.5,False,23.6,366.1,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4539.833,3.83,False,23.4,362.5,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4540.167,4.17,False,23.3,358.5,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4540.5,4.5,False,23.3,354.2,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4540.833,4.83,False,23.3,349.5,0.08,15.6,28.0,llm,0.0,(cached) It is currently unoccupied and the grid is in a high-carbon window.
4541.167,5.17,True,23.4,344.6,0.08,21.5,25.5,llm,10246.7,Occupied during non-peak grid period with moderate outdoor temperature.
4541.5,5.5,True,23.6,339.5,0.08,21.5,25.5,llm,0.0,(cached) Occupied during non-peak grid period with moderate outdoor temperature.
4541.833,5.83,True,23.8,334.2,0.08,21.5,25.5,llm,0.0,(cached) Occupied during non-peak grid period with moderate outdoor temperature.
4542.167,6.17,True,24.2,328.8,0.08,21.5,25.5,llm,0.0,(cached) Occupied during non-peak grid period with moderate outdoor temperature.
4542.5,6.5,True,24.8,323.2,0.08,21.5,25.5,llm,0.0,(cached) Occupied during non-peak grid period with moderate outdoor temperature.
4542.833,6.83,True,25.3,317.6,0.08,21.0,25.0,llm,9685.2,Occupied during morning hours with moderate outdoor temperature and comfortable indoor temperature.
4543.167,7.17,True,26.0,311.9,0.08,21.0,25.0,llm,0.0,(cached) Occupied during morning hours with moderate outdoor temperature and comfortable indoor temperature.
4543.5,7.5,True,26.7,306.3,0.08,21.0,25.0,llm,0.0,(cached) Occupied during morning hours with moderate outdoor temperature and comfortable indoor temperature.
4543.833,7.83,True,27.4,300.7,0.08,21.0,25.5,llm,8869.7,Occupied during morning hours with moderate outdoor temperature.
4544.167,8.17,True,28.1,295.3,0.08,21.0,25.5,llm,0.0,(cached) Occupied during morning hours with moderate outdoor temperature.
4544.5,8.5,True,28.6,290.0,0.08,21.0,25.5,llm,0.0,(cached) Occupied during morning hours with moderate outdoor temperature.
4544.833,8.83,True,29.1,284.9,0.08,21.0,25.5,llm,9320.2,Occupied office with moderate outdoor temperature and high grid carbon emissions.
4545.167,9.17,True,29.6,280.1,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate outdoor temperature and high grid carbon emissions.
4545.5,9.5,True,30.0,275.5,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate outdoor temperature and high grid carbon emissions.
4545.833,9.83,True,30.4,271.3,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate outdoor temperature and high grid carbon emissions.
4546.167,10.17,True,30.4,267.5,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate outdoor temperature and high grid carbon emissions.
4546.5,10.5,True,30.0,264.1,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate outdoor temperature and high grid carbon emissions.
4546.833,10.83,True,29.6,261.3,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate outdoor temperature and high grid carbon emissions.
4547.167,11.17,True,29.6,259.1,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate outdoor temperature and high grid carbon emissions.
4547.5,11.5,True,30.0,257.6,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate outdoor temperature and high grid carbon emissions.
4547.833,11.83,True,30.4,256.9,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate outdoor temperature and high grid carbon emissions.
4548.167,12.17,True,30.8,257.3,0.08,21.0,25.5,llm,0.0,(cached) Occupied office with moderate outdoor temperature and high grid carbon emissions.
4548.5,12.5,True,31.1,258.7,0.08,21.0,25.5,llm,8938.5,Occupied during peak daytime hours with high outdoor temperature.
4548.833,12.83,True,31.5,261.5,0.08,21.0,25.5,llm,0.0,(cached) Occupied during peak daytime hours with high outdoor temperature.
4549.167,13.17,True,31.8,265.9,0.08,21.0,25.5,llm,0.0,(cached) Occupied during peak daytime hours with high outdoor temperature.
4549.5,13.5,True,32.0,271.9,0.08,21.0,25.5,llm,0.0,(cached) Occupied during peak daytime hours with high outdoor temperature.
4549.833,13.83,True,32.1,280.0,0.08,21.0,25.5,llm,0.0,(cached) Occupied during peak daytime hours with high outdoor temperature.
4550.167,14.17,True,32.1,290.1,0.08,21.0,25.5,llm,0.0,(cached) Occupied during peak daytime hours with high outdoor temperature.
4550.5,14.5,True,32.0,302.5,0.08,21.0,25.5,llm,0.0,(cached) Occupied during peak daytime hours with high outdoor temperature.
4550.833,14.83,True,31.8,317.3,0.08,21.0,25.5,llm,0.0,(cached) Occupied during peak daytime hours with high outdoor temperature.
4551.167,15.17,True,31.7,334.4,0.08,21.0,25.5,llm,0.1,(cached) Occupied during peak daytime hours with high outdoor temperature.
4551.5,15.5,True,31.7,353.6,0.08,21.0,25.5,llm,0.0,(cached) Occupied during peak daytime hours with high outdoor temperature.
4551.833,15.83,True,31.7,374.8,0.08,21.0,25.5,llm,0.0,(cached) Occupied during peak daytime hours with high outdoor temperature.
4552.167,16.17,True,31.6,397.5,0.34,21.0,25.5,llm,9823.3,"Occupied during peak grid period, so setting cooling to warm end of comfort band."
4552.5,16.5,True,31.4,421.2,0.34,21.0,25.5,llm,0.0,"(cached) Occupied during peak grid period, so setting cooling to warm end of comfort band."
4552.833,16.83,True,31.2,445.2,0.34,21.0,25.5,llm,0.0,"(cached) Occupied during peak grid period, so setting cooling to warm end of comfort band."
4553.167,17.17,True,30.9,468.6,0.34,21.0,25.5,llm,9890.5,"Occupied and grid is in peak period, so float cooling setpoint to warm end of comfort band."
4553.5,17.5,True,30.6,490.9,0.34,21.0,25.5,llm,0.0,"(cached) Occupied and grid is in peak period, so float cooling setpoint to warm end of comfort band."
4553.833,17.83,True,30.2,511.0,0.34,21.0,25.5,llm,0.0,"(cached) Occupied and grid is in peak period, so float cooling setpoint to warm end of comfort band."
4554.167,18.17,True,29.8,528.2,0.34,21.0,25.5,llm,0.0,"(cached) Occupied and grid is in peak period, so float cooling setpoint to warm end of comfort band."
4554.5,18.5,True,29.4,542.0,0.34,21.0,25.5,llm,0.0,"(cached) Occupied and grid is in peak period, so float cooling setpoint to warm end of comfort band."
